Year,State,County,BirthRate
2015,Texas,Houston,35.996803
2015,Texas,Howard,64.491956
2015,Texas,Hudspeth,47.836056
2015,Texas,Hunt,31.530878
2015,Texas,Hutchinson,47.606628
2015,Texas,Irion,25.039637
2015,Texas,Jack,38.780982
2015,Texas,Jackson,37.030102
2015,Texas,Jasper,42.749935
2015,Texas,Jeff Davis,27.678247
2015,Texas,Jefferson,42.944249
2015,Texas,Jim Hogg,64.404699
2015,Texas,Jim Wells,56.173103
2015,Texas,Johnson,37.01934
2015,Texas,Jones,46.01583
2015,Texas,Karnes,44.962111
2015,Texas,Kaufman,29.613296
2015,Texas,Kendall,13.172846
2015,Texas,Kenedy,34.724382
2015,Texas,Kent,30.316823
2015,Texas,Kerr,34.447167
2015,Texas,Kimble,38.603786
2015,Texas,King,28.11737
2015,Texas,Kinney,44.697272
2015,Texas,Kleberg,36.182914
2015,Texas,Knox,34.393087
2015,Texas,Lamar,47.34635
2015,Texas,Lamb,53.512344
2015,Texas,Lampasas,33.566358
2015,Texas,La Salle,54.909922
2015,Texas,Lavaca,29.686784
2015,Texas,Lee,31.971658
2015,Texas,Leon,41.495281
2015,Texas,Liberty,45.806182
2015,Texas,Limestone,45.217925
2015,Texas,Lipscomb,42.560606
2015,Texas,Live Oak,28.60478
2015,Texas,Llano,46.730088
2015,Texas,Loving,53.473926
2015,Texas,Lubbock,33.567924
2015,Texas,Lynn,40.065629
2015,Texas,McCulloch,43.062818
2015,Texas,McLennan,33.078051
2015,Texas,McMullen,33.755272
2015,Texas,Madison,39.281532
2015,Texas,Marion,40.675525
2015,Texas,Martin,46.842527
2015,Texas,Mason,23.140589
2015,Texas,Matagorda,47.986961
2015,Texas,Maverick,67.84144
2015,Texas,Medina,30.758369
2015,Texas,Menard,36.355994
2015,Texas,Midland,51.010106
2015,Texas,Milam,41.461647
2015,Texas,Mills,27.348454
2015,Texas,Mitchell,56.084287
2015,Texas,Montague,36.423985
2015,Texas,Montgomery,25.100809
2015,Texas,Moore,69.537924
2015,Texas,Morris,40.275444
2015,Texas,Motley,31.483095
2015,Texas,Nacogdoches,24.335594
2015,Texas,Navarro,52.314552
2015,Texas,Newton,37.49476
2015,Texas,Nolan,57.830161
2015,Texas,Nueces,39.224269
2015,Texas,Ochiltree,54.325153
2015,Texas,Oldham,18.423631
2015,Texas,Orange,45.414761
2015,Texas,Palo Pinto,44.922476
2015,Texas,Panola,40.486953
2015,Texas,Parker,24.14006
2015,Texas,Parmer,40.291978
2015,Texas,Pecos,62.647501
2015,Texas,Polk,51.357372
2015,Texas,Potter,63.388159
2015,Texas,Presidio,59.036187
2015,Texas,Rains,26.046133
2015,Texas,Randall,25.913706
2015,Texas,Reagan,46.466012
2015,Texas,Real,31.34915
2015,Texas,Red River,40.615716
2015,Texas,Reeves,69.430662
2015,Texas,Refugio,41.763971
2015,Texas,Roberts,20.129551
2015,Texas,Robertson,43.580107
2015,Texas,Rockwall,13.043192
2015,Texas,Runnels,40.403788
2015,Texas,Rusk,45.65585
2015,Texas,Sabine,39.884945
2015,Texas,San Augustine,45.536005
2015,Texas,San Jacinto,41.124257
2015,Texas,San Patricio,43.679008
2015,Texas,San Saba,37.041788
2015,Texas,Schleicher,35.030146
2015,Texas,Scurry,69.952133
2015,Texas,Shackelford,25.918243
2015,Texas,Shelby,46.899862
2015,Texas,Sherman,26.359616
2015,Texas,Smith,33.624313
2015,Texas,Somervell,24.958472
2015,Texas,Starr,67.416515
2015,Texas,Stephens,43.979633
2015,Texas,Sterling,33.500789
2015,Texas,Stonewall,26.105084
2015,Texas,Sutton,45.77649
2015,Texas,Swisher,66.125192
2015,Texas,Tarrant,27.729855
2015,Texas,Taylor,37.904417
2015,Texas,Terrell,34.335094
2015,Texas,Terry,69.489072
2015,Texas,Throckmorton,18.245361
2015,Texas,Titus,50.10298
2015,Texas,Tom Green,36.438358
2015,Texas,Travis,25.65693
2015,Texas,Trinity,45.909344
2015,Texas,Tyler,44.474577
2015,Texas,Upshur,35.426863
2015,Texas,Upton,42.277237
2015,Texas,Uvalde,51.527223
2015,Texas,Val Verde,66.439943
2015,Texas,Van Zandt,31.540727
2015,Texas,Victoria,46.691496
2015,Texas,Walker,19.122337
2015,Texas,Waller,22.173983
2015,Texas,Ward,56.864056
2015,Texas,Washington,24.937157
2015,Texas,Webb,62.287013
2015,Texas,Wharton,44.717981
2015,Texas,Wheeler,36.926143
2015,Texas,Wichita,41.63768
2015,Texas,Wilbarger,49.02085
2015,Texas,Willacy,49.938587
2015,Texas,Williamson,15.26513
2015,Texas,Wilson,21.199688
2015,Texas,Winkler,54.193473
2015,Texas,Wise,33.686594
2015,Texas,Wood,32.557808
2015,Texas,Yoakum,51.211604
2015,Texas,Young,46.145191
2015,Texas,Zapata,74.272856
2015,Texas,Zavala,62.759034
